Comment Link,text,id,CommentScore,userid,reputation,posttypeid,creationdate,commenttypeid
http://stackoverflow.com/posts/comments/34817002,"Awesome, thanks for your time. Much better doing this than including a library.",34817002,0,2056157,431,2,2014-04-03 03:49:35,5
http://stackoverflow.com/posts/comments/34816963,@BenDarnell Could you please add this as answer so that I can accept it :-),34816963,0,1560626,158,2,2014-04-03 03:46:47,5
http://stackoverflow.com/posts/comments/34816954,"Thats brilliant, thank you!",34816954,0,3072540,185,2,2014-04-03 03:45:49,5
http://stackoverflow.com/posts/comments/34816911,See the updated answer.(And you should mark as accepted answer if it helps),34816911,0,2817802,3487,2,2014-04-03 03:42:29,5
http://stackoverflow.com/posts/comments/34816814,thank you I changed it slightly and used your code and adjusted it. Works fine. Thanks,34816814,0,3213631,1,2,2014-04-03 03:35:41,5
http://stackoverflow.com/posts/comments/34816804,"@MarkRansom, thank you, will change it now.",34816804,0,3337070,12737,2,2014-04-03 03:34:46,5
http://stackoverflow.com/posts/comments/34816730,I will accept your answer if no one has any other solution with Eloquent.,34816730,0,1581993,2728,2,2014-04-03 03:29:25,5
http://stackoverflow.com/posts/comments/34816518,that's it. thank you so much.,34816518,0,3258904,1,2,2014-04-03 03:17:02,5
http://stackoverflow.com/posts/comments/34816408,@Geoyws thank you.........oh god?,34816408,0,2541473,2515,2,2014-04-03 03:09:30,5
http://stackoverflow.com/posts/comments/34816263,yeah i think I'm gonna use it thank you,34816263,0,3479237,7,2,2014-04-03 03:00:24,5
http://stackoverflow.com/posts/comments/34816151,Many thanks for your detailed explanation and test! now I understand it.,34816151,0,380687,122,2,2014-04-03 02:53:34,5
http://stackoverflow.com/posts/comments/34816084,feel free to accept the answer if it worked for you :),34816084,0,1594754,1007,2,2014-04-03 02:49:57,5
http://stackoverflow.com/posts/comments/34815956,@LuiggiMendoza thanks for your indication.,34815956,0,1945127,3163,2,2014-04-03 02:41:36,5
http://stackoverflow.com/posts/comments/34815897,"yep, exactly! thank you !",34815897,0,1808141,165,1,2014-04-03 02:37:13,5
http://stackoverflow.com/posts/comments/34815317,Glad to help. Please mark as answer for all to benefit as well.,34815317,0,1174414,3230,2,2014-04-03 01:57:44,5
http://stackoverflow.com/posts/comments/34815242,"This works exactly, thank you so much! I'll have to study up on joining, thanks so much.",34815242,0,3267954,8,2,2014-04-03 01:53:49,5
http://stackoverflow.com/posts/comments/34815129,"@roippi, thank you very much. I got it.",34815129,0,3343919,20,1,2014-04-03 01:47:16,5
http://stackoverflow.com/posts/comments/34815081,thanks your comment. but i know what is necessary for oauth too...,34815081,0,3390647,1,2,2014-04-03 01:44:12,5
http://stackoverflow.com/posts/comments/34815027,ha. ok. that will take me a while to figure out. i'll accept your answer first.,34815027,0,1744744,364,2,2014-04-03 01:40:23,5
http://stackoverflow.com/posts/comments/34814878,"Edited the q, but added a thanks to you. I hope that's okay!",34814878,0,132978,1788,2,2014-04-03 01:28:44,5
http://stackoverflow.com/posts/comments/34814784,"Oh okay, thank you. Do you know of a way to check diagonals without going out of bounds?",34814784,0,3491700,8,2,2014-04-03 01:22:32,5
http://stackoverflow.com/posts/comments/34814688,Kirti thank you so much for your assistance.. I think i figured it out.,34814688,0,3435842,3,2,2014-04-03 01:16:58,5
http://stackoverflow.com/posts/comments/34814565,"Works great, thank you!",34814565,0,2022646,60,2,2014-04-03 01:10:24,5
http://stackoverflow.com/posts/comments/34814447,"Great, can you please accept my answer in that case?  Cheers",34814447,0,1968395,2165,1,2014-04-03 01:04:33,5
http://stackoverflow.com/posts/comments/34813905,"worked perfectly, thank you everyone for all the answers.",34813905,0,2208986,59,2,2014-04-03 00:30:33,5
http://stackoverflow.com/posts/comments/34813810,"thank you for all your help, going to change around the @Url.Action technique now",34813810,0,3068290,12,2,2014-04-03 00:24:00,5
http://stackoverflow.com/posts/comments/34813794,thanks..............,34813794,0,2312206,37,2,2014-04-03 00:23:05,5
http://stackoverflow.com/posts/comments/34813682,"In any case, thank you.  The my program is working just fine, now.",34813682,0,3352070,30,2,2014-04-03 00:16:40,5
http://stackoverflow.com/posts/comments/34813488,oh god... that took me hours an i was one step from the final result.. thank you so much!,34813488,0,667790,123,2,2014-04-03 00:05:30,5
http://stackoverflow.com/posts/comments/34813477,Many thanks for your help. I shall try your approach.,34813477,0,130479,765,2,2014-04-03 00:04:51,5
http://stackoverflow.com/posts/comments/34813390,That helps - thank you,34813390,0,1311328,23,2,2014-04-02 23:58:19,5
http://stackoverflow.com/posts/comments/34813119,@Stinky Towel - I have added the button Save code in the edit - thank you for taking a look!,34813119,0,2858504,10,1,2014-04-02 23:43:45,5
http://stackoverflow.com/posts/comments/34812432,ah and thank you!,34812432,0,3038380,15,2,2014-04-02 23:03:36,5
http://stackoverflow.com/posts/comments/34812409,"thanks, now I am not clear on what you want to align to what - could you clarify please?",34812409,0,600486,617,1,2014-04-02 23:02:32,5
http://stackoverflow.com/posts/comments/34812396,"Welcome. If you found the answer helpful, consider upvoting or accepting the answer.",34812396,0,694001,2348,2,2014-04-02 23:01:38,5
http://stackoverflow.com/posts/comments/34812327,"your code works either, thank you.",34812327,0,3479449,41,2,2014-04-02 22:57:50,5
http://stackoverflow.com/posts/comments/34812214,@user3491258             Glad to help!.............,34812214,0,2474656,10577,2,2014-04-02 22:52:39,5
http://stackoverflow.com/posts/comments/34812131,nevermind it is working now! thanks you made me understand it! ;),34812131,0,1311189,113,2,2014-04-02 22:49:31,5
http://stackoverflow.com/posts/comments/34812121,I have..........,34812121,0,365298,12958,1,2014-04-02 22:49:16,5
http://stackoverflow.com/posts/comments/34812033,@HenryKeiter thank you for the hint.,34812033,0,771848,42314,2,2014-04-02 22:44:54,5
http://stackoverflow.com/posts/comments/34811946,"Yes, thank you. I knew it'd be a silly thing.",34811946,0,1504288,93,2,2014-04-02 22:40:18,5
http://stackoverflow.com/posts/comments/34811856,@user3491258  See my **EDIT#1**..................,34811856,0,2474656,10577,2,2014-04-02 22:36:29,5
http://stackoverflow.com/posts/comments/34811819,thank you - good to know for future reference how to structure these types of loops.,34811819,0,3491279,3,2,2014-04-02 22:34:25,5
http://stackoverflow.com/posts/comments/34811511,"Great - please accept/upvote my answer, it took me a while",34811511,0,1843331,2327,2,2014-04-02 22:21:45,5
http://stackoverflow.com/posts/comments/34811429,I will try it and let you know tomorrow. thank you.,34811429,0,3339202,240,2,2014-04-02 22:18:53,5
http://stackoverflow.com/posts/comments/34811098,thank you it worked!,34811098,0,2233756,35,1,2014-04-02 22:05:32,5
http://stackoverflow.com/posts/comments/34811065,"Both helpful answers, thank you.",34811065,0,1053205,104,2,2014-04-02 22:03:58,5
http://stackoverflow.com/posts/comments/34811010,"yes, it's invalid, but it doesn't return 404 error. Now it looks very good, thank you:)",34811010,0,1494237,31,2,2014-04-02 22:02:09,5
http://stackoverflow.com/posts/comments/34810825,Just like magic you've saved the day!! - thank you soo much :),34810825,0,1003252,23,2,2014-04-02 21:54:42,5
http://stackoverflow.com/posts/comments/34810820,"@gookman This did what I was looking for, thank you very much.",34810820,0,3489828,3,2,2014-04-02 21:54:35,5
http://stackoverflow.com/posts/comments/34810775,Again thank you so much Felix!!,34810775,0,3092600,56,1,2014-04-02 21:52:32,5
http://stackoverflow.com/posts/comments/34810599,Can do - thanks again for all of your help!,34810599,0,3478950,3,2,2014-04-02 21:45:24,5
http://stackoverflow.com/posts/comments/34810558,"Everything worked apart from the last setTimeout, thank you alot anyways !",34810558,0,3491176,8,2,2014-04-02 21:44:01,5
http://stackoverflow.com/posts/comments/34810543,@DawsonLoudon thank you!!,34810543,0,3175495,26,1,2014-04-02 21:43:24,5
http://stackoverflow.com/posts/comments/34810439,Please consider accepting one of the answers if they helped,34810439,0,2358786,3591,1,2014-04-02 21:39:15,5
http://stackoverflow.com/posts/comments/34810405,This is a great analogy thank you hexafraction!,34810405,0,3418254,9,2,2014-04-02 21:38:13,5
http://stackoverflow.com/posts/comments/34810350,"I might of been overcomplicating it, but nonetheless thank you for the concise explanation.",34810350,0,3418254,9,2,2014-04-02 21:36:02,5
http://stackoverflow.com/posts/comments/34810238,Yes thank you!!,34810238,0,3324388,29,1,2014-04-02 21:32:29,5
http://stackoverflow.com/posts/comments/34810113,"Please post your solution as an answer, and accept it, to follow the Q&A standard.",34810113,0,806975,2336,1,2014-04-02 21:28:12,5
http://stackoverflow.com/posts/comments/34810081,And thank you for the upvote!,34810081,0,730127,624,2,2014-04-02 21:27:05,5
http://stackoverflow.com/posts/comments/34810052,"yep, thank you very much ) But how does it work? How it know what radius is there?",34810052,0,1581949,209,2,2014-04-02 21:26:05,5
http://stackoverflow.com/posts/comments/34809941,thank you. It is near i`m expecting.,34809941,0,2875045,16,2,2014-04-02 21:22:53,5
http://stackoverflow.com/posts/comments/34809891,"Side note please avoid ""new here""/""thank you"" in your post.",34809891,0,477420,45339,1,2014-04-02 21:21:12,5
http://stackoverflow.com/posts/comments/34809840,It also works and thank you for your tip! :),34809840,0,3389465,20,2,2014-04-02 21:19:30,5
http://stackoverflow.com/posts/comments/34809828,"@Servy You're right, my first answer was unhappily stated. Improved it now, thank you.",34809828,0,903124,3174,2,2014-04-02 21:19:13,5
http://stackoverflow.com/posts/comments/34809591,"No problem sweetheart @Joseph . It worked here, thank you very much. Saved me. =)))",34809591,0,3470223,112,2,2014-04-02 21:11:52,5
http://stackoverflow.com/posts/comments/34809545,perfection thank you,34809545,0,1438082,568,2,2014-04-02 21:10:21,5
http://stackoverflow.com/posts/comments/34809339,"spot on :), i have been trying to sort this all day with no luck. thankyou very much !!",34809339,0,2305577,10,2,2014-04-02 21:03:22,5
http://stackoverflow.com/posts/comments/34809329,"Best answer has already been chosen, thanks for your contribution! ;)",34809329,0,2330002,17,1,2014-04-02 21:03:06,5
http://stackoverflow.com/posts/comments/34809268,I can't accept because the original question isn't mine. But I upvoted your answer.,34809268,0,2154616,117,2,2014-04-02 21:01:03,5
http://stackoverflow.com/posts/comments/34808636,"Hey, was my suggestion useful? If so, please, accept it.",34808636,0,1477964,1481,2,2014-04-02 20:44:12,5
http://stackoverflow.com/posts/comments/34808590,"Hey, was my suggestion useful? If so, please, accept it.",34808590,0,1477964,1481,1,2014-04-02 20:43:20,5
http://stackoverflow.com/posts/comments/34808585,thank you very much!,34808585,0,2953784,10,2,2014-04-02 20:43:07,5
http://stackoverflow.com/posts/comments/34808495,I am trying to make make own - thank you for the reading though.,34808495,0,3362954,53,2,2014-04-02 20:40:41,5
http://stackoverflow.com/posts/comments/34808467,"okay, thank you",34808467,0,3491167,16,2,2014-04-02 20:39:42,5
http://stackoverflow.com/posts/comments/34808310,No problem. You should mark your answer as correct!,34808310,0,2921496,70,1,2014-04-02 20:35:35,5
http://stackoverflow.com/posts/comments/34807827,This should be accepted as answer now that there is an API for it.,34807827,0,1860561,628,2,2014-04-02 20:21:17,5
http://stackoverflow.com/posts/comments/34807583,"Ah cool, thank you very much!",34807583,0,3173163,30,2,2014-04-02 20:15:01,5
http://stackoverflow.com/posts/comments/34807382,When i changed the location of my ashx file to a folder in the root it works thank you .so why ?,34807382,0,3446201,129,2,2014-04-02 20:10:12,5
http://stackoverflow.com/posts/comments/34807378,to group.......,34807378,0,1765862,1004,1,2014-04-02 20:10:07,5
http://stackoverflow.com/posts/comments/34807357,"@WhozCraig, I will try to find the missing piece, thank you for your reply :)",34807357,0,1182207,1455,1,2014-04-02 20:09:40,5
http://stackoverflow.com/posts/comments/34807277,"works good to me as well, thank you.",34807277,0,691626,123,2,2014-04-02 20:07:21,5
http://stackoverflow.com/posts/comments/34807240,@druciferre thank you! I mistook a command with the other,34807240,0,3315914,1866,1,2014-04-02 20:06:37,5
http://stackoverflow.com/posts/comments/34807218,thank you! i got it!,34807218,0,3330578,1,1,2014-04-02 20:06:05,5
http://stackoverflow.com/posts/comments/34807049,"i will try ...but if u know then make url for httpPost...??
thank you",34807049,0,3229010,266,2,2014-04-02 20:00:57,5
http://stackoverflow.com/posts/comments/34806961,yes sir! thanks. I sure hope web is your job!,34806961,0,2030667,1,1,2014-04-02 19:58:31,5
http://stackoverflow.com/posts/comments/34806828,ohh yeah thdat was silly.....thank you,34806828,0,1467535,345,2,2014-04-02 19:55:04,5
http://stackoverflow.com/posts/comments/34806795,That worked; thank you!,34806795,0,3334684,25,1,2014-04-02 19:54:12,5
http://stackoverflow.com/posts/comments/34806681,thank you so much !! i would buy you a beer,34806681,0,3198492,72,2,2014-04-02 19:51:36,5
http://stackoverflow.com/posts/comments/34806597,updated. thankyou for pointing it out.,34806597,0,2173853,529,2,2014-04-02 19:49:39,5
http://stackoverflow.com/posts/comments/34806345,"thank you it works, but I think I should use awk '$2>20' file",34806345,0,3490988,25,2,2014-04-02 19:43:14,5
http://stackoverflow.com/posts/comments/34806112,"thank you very much for this code, but I've decided to use code provided below.",34806112,0,2796717,60,2,2014-04-02 19:35:57,5
http://stackoverflow.com/posts/comments/34806015,thank to you and to all,34806015,0,3440716,46,2,2014-04-02 19:32:34,5
http://stackoverflow.com/posts/comments/34805994,"so, since you've accepted my answer -- have you figured out what your actual problem was?",34805994,0,190277,45296,1,2014-04-02 19:31:55,5
http://stackoverflow.com/posts/comments/34805984,You legend thank you very kindly :),34805984,0,2012391,167,2,2014-04-02 19:31:37,5
http://stackoverflow.com/posts/comments/34805877,"I have tried that and there was no effect. It still only got the Loading... graphic, but thank you.",34805877,0,942871,40,2,2014-04-02 19:28:47,5
http://stackoverflow.com/posts/comments/34805852,"thank you @kevin.groat I tried it, it didn't work out for me.",34805852,0,3447501,27,1,2014-04-02 19:28:04,5
http://stackoverflow.com/posts/comments/34805820,"document.location.href does render the view, so I am marking your answer.",34805820,0,2585299,151,2,2014-04-02 19:27:18,5
http://stackoverflow.com/posts/comments/34805785,"Did this answer your question? If so, would you mark my answer as accepted?",34805785,0,1712898,677,2,2014-04-02 19:26:15,5
