Comment Link,text,id,CommentScore,userid,reputation,posttypeid,creationdate,Flag Type
"36411098","Did you find a solution to this? Im having a similar issue","36411098","0","1449316","294","1","2014-05-16 13:34:01","1"
"36411097","This looks good but maybe some explanation of some of the clever bits would make it more helpful.","36411097","0","2088135","4249","2","2014-05-16 13:34:00","1"
"36411093","This is what dpi is for","36411093","0","1427798","1303","1","2014-05-16 13:33:55","1"
"36411092","pass the context to the thread, or use a delegate to ask the activity  to start `GameOverScreen`","36411092","0","501696","37676","1","2014-05-16 13:33:53","1"
"36411083","Ahh, yeah, probably :\ details people! :D","36411083","0","1686485","34734","2","2014-05-16 13:33:42","1"
"36411079","Yes svrushal I know I can create installation file but how?","36411079","0","3604219","1","2","2014-05-16 13:33:29","1"
"36411075","checkout this http://happyworm.com/blog/2010/08/23/the-future-of-web-apps-single-page-applications/","36411075","0","1300194","5591","1","2014-05-16 13:33:25","1"
"36411072","Can you provide the array you want to sort?","36411072","0","1805178","123","2","2014-05-16 13:33:20","1"
"36411070","The event listener you just created is for the baloon on the map","36411070","0","3300831","2158","1","2014-05-16 13:33:19","1"
"36411065","Check my answer","36411065","0","2504224","4833","1","2014-05-16 13:33:13","1"
"36411061","Is `email` the root element, or a descendant?","36411061","0","781792","28007","1","2014-05-16 13:33:09","1"
"36411056","I tried custom dialog but the UI is not as promising as the Layout in a full screen","36411056","0","2155425","480","1","2014-05-16 13:33:06","1"
"36411054","I don't know without running your code and seeing what is/isn't happening because it should.","36411054","0","1380752","24634","2","2014-05-16 13:33:04","1"
"36411051","@shlublu... again problem started... can you please help me in getting the permanent solution","36411051","0","2293560","2109","2","2014-05-16 13:33:02","1"
"36411050","Try getBaseContext()","36411050","0","1927122","227","1","2014-05-16 13:33:02","1"
"36411046","if you feel my answer is helpful and true you can accept it so other people can take benefit of it.","36411046","0","3260147","1405","1","2014-05-16 13:32:57","1"
"36411043","@Stick: added some more thoughts on using `bool(proxyobj)`.","36411043","0","100297","243238","2","2014-05-16 13:32:54","1"
"36411042","`...FROM seo_settings AS a, jcategories_to_hcategories AS b...`","36411042","0","616443","71250","1","2014-05-16 13:32:53","1"
"36411038","ya do it, I will reply you ok.","36411038","0","644603","1586","1","2014-05-16 13:32:45","1"
"36411037","You're welcome.","36411037","0","166538","25995","2","2014-05-16 13:32:43","1"
"36411032","It's good, but I think that it should loop. :)","36411032","0","1011527","4474","2","2014-05-16 13:32:35","1"
"36411031","How are the two fields defined in the view?","36411031","0","3486433","956","1","2014-05-16 13:32:35","1"
"36411030","This is not a programming question, it's off-topic.","36411030","0","28169","173455","1","2014-05-16 13:32:33","1"
"36411025","okay. i'll try that.","36411025","0","2919264","371","2","2014-05-16 13:32:27","1"
"36411022","I need to create chat, So is server be created easily in .net ?","36411022","0","1059677","710","1","2014-05-16 13:32:20","1"
"36411020","Not clear ,please add more info.","36411020","0","2234527","1729","1","2014-05-16 13:32:18","1"
"36411015","Did you try configuring height and width through XAML?","36411015","0","2647868","174","1","2014-05-16 13:32:12","1"
"36411011","I meant the first one to be a function call. Edited now.","36411011","0","2194330","33","2","2014-05-16 13:32:03","1"
"36411010","I tried that as well, but did not work either.. I get a memory error halfway through the query","36411010","0","3644784","1","1","2014-05-16 13:32:00","1"
"36411007","Tried fetching data with Ember, same 8 minutes.... :(","36411007","0","2023035","102","1","2014-05-16 13:31:53","1"
"36411006","Ahhh, the power of the minimal example :-)  Good luck bug hunting.","36411006","0","474189","20542","1","2014-05-16 13:31:52","1"
"36410999","our mysql still runs on old version :D","36410999","0","2826311","11","2","2014-05-16 13:31:40","1"
"36410996","How are you using `GetEmployeeDetails`? You're not showing this crucial part of the flow.","36410996","0","387927","18114","1","2014-05-16 13:31:35","1"
"36410991","no i want to show feel that i have clicked the button to a limited area...  @heLL0","36410991","0","3467110","52","1","2014-05-16 13:31:26","1"
"36410987","It simply stops looping, but the loop is always the same..multiple sounds, not a long one :(","36410987","0","2762447","153","1","2014-05-16 13:31:21","1"
"36410984","@Kefka: Ah, right. `/ 60*60` should have read `/ (60*60)` — see [demo](https://eval.in/152151).","36410984","0","1438393","34563","1","2014-05-16 13:31:18","1"
"36410982","It works, thanks a lot !","36410982","0","2989087","7","2","2014-05-16 13:31:15","1"
"36410979","@CraigCitro each user has their own refresh token","36410979","0","1000753","3457","1","2014-05-16 13:31:11","1"
"36410978","Tried it, but throws error "" could not find a part of the path"".","36410978","0","2290601","28","2","2014-05-16 13:31:08","1"
"36410969","Hmm, just wrote a little tester and it looks like I'm doing something else wrong. Thanks Duncan.","36410969","0","1326913","3368","1","2014-05-16 13:30:55","1"
"36410966","NO. Sure I installed pod, before running my project","36410966","0","1081133","16","2","2014-05-16 13:30:52","1"
"36410964","@MitalPritmani which database are you using? Which locale? What errors are you getting?","36410964","0","323807","2032","2","2014-05-16 13:30:49","1"
"36410958","Your welcome :)","36410958","0","3333246","316","2","2014-05-16 13:30:38","1"
"36410945","@phuongdo Are you success in writing Pig LoadFunc for loading data from mysql?","36410945","0","3089640","63","2","2014-05-16 13:30:18","1"
"36410942","@Nick I'm very new to this, so I don't know what you mean.","36410942","0","1904881","43","1","2014-05-16 13:30:16","1"
"36410940","Added to question","36410940","0","1791391","431","1","2014-05-16 13:30:10","1"
"36410936","any idea about the problem?","36410936","0","3622939","1","2","2014-05-16 13:29:58","1"
"36410931","I see thanks :)","36410931","0","3482035","11","2","2014-05-16 13:29:55","1"
"36410930","Have you thought about using an IFRAME for this? See: http://stackoverflow.com/a/3758048/3509874","36410930","0","3509874","384","1","2014-05-16 13:29:54","1"
"36410929","This doesn't seem to work (PHP 5.4 w/ nginx). Can you please expand?","36410929","0","339535","2672","2","2014-05-16 13:29:53","1"
"36410925","Updated above. Hope it makes any sense of what I want to achieve.","36410925","0","3301120","8","1","2014-05-16 13:29:41","1"
"36410924","@user3644708 - If the same `Load` object is being used by two threads.","36410924","0","823393","15186","2","2014-05-16 13:29:39","1"
"36410923","Have you considered a calendar table? They do not take much space and they are very useful.","36410923","0","2548","66031","1","2014-05-16 13:29:38","1"
"36410921","@Newcoma please also update the code you pasted in your question then.","36410921","0","1256925","4329","1","2014-05-16 13:29:37","1"
"36410916","You are using the `overlayMapTypes` now but you are still using `setMap();` which is not available.","36410916","0","1238965","2198","1","2014-05-16 13:29:34","1"
"36410915","Problem solved then. If you can't load that file then that means it doesn't qualify to your limit.","36410915","0","1872218","161","2","2014-05-16 13:29:29","1"
"36410913","Well hot damn. Perfect! Thank you. :)","36410913","0","3215251","34","2","2014-05-16 13:29:22","1"
"36410910","Umm, can someone make this for windows 8?","36410910","0","3286892","70","1","2014-05-16 13:29:20","1"
"36410904","What is the result you are currently getting?","36410904","0","3569747","148","1","2014-05-16 13:29:12","1"
"36410895","Ah, now I see my mistake. Thanks...!","36410895","0","1420197","13213","2","2014-05-16 13:28:58","1"
"36410894","You say passing through. Maybe you need ST_Intersects instead?","36410894","0","457052","1181","1","2014-05-16 13:28:58","1"
"36410891","How can you supply multiple arguments?  As in this case: a.map {|x| x.method(1,2,3)}","36410891","0","874283","1215","2","2014-05-16 13:28:55","1"
"36410890","Actually in meter, while the radius is in meter. I updated the answer.","36410890","0","996758","214","2","2014-05-16 13:28:54","1"
"36410888","yes it my total code now i eidted my question please check it once","36410888","0","2107297","158","1","2014-05-16 13:28:50","1"
"36410885","you'd put this in the templates main css file","36410885","0","2685745","53","2","2014-05-16 13:28:41","1"
"36410882","Try http://stackoverflow.com/questions/1672077/setting-up-an-ms-access-db-for-multi-user-access","36410882","0","2548","66031","1","2014-05-16 13:28:40","1"
"36410877","Did you consider changing it to a template column and using a trigger?","36410877","0","1042344","4620","1","2014-05-16 13:28:32","1"
"36410876","@datenwolf: what do you suggesting? theres simplest way?","36410876","0","3576822","1","1","2014-05-16 13:28:31","1"
"36410875","Brilliant reply, helped me a lot.","36410875","0","1360368","653","2","2014-05-16 13:28:30","1"
"36410873","@RahilWazir: Maybe it's being interpreted as a Point or something?","36410873","0","206403","82174","1","2014-05-16 13:28:27","1"
"36410870","This will only work if `div2` has a height to begin with.","36410870","0","2471423","6788","2","2014-05-16 13:28:20","1"
"36410869","Does not answer **why** he got the exception.","36410869","0","2232744","991","2","2014-05-16 13:28:19","1"
"36410868","Hi FrankPl. I want a customer count across all the results from the filter. Thanks","36410868","0","3524101","8","1","2014-05-16 13:28:18","1"
"36410864","@108 it's alright Duncan posted an answer and an explanation nae bother :)","36410864","0","2265758","52","2","2014-05-16 13:28:14","1"
"36410862","@EvanKnowles `java.math.RoundingMode`","36410862","0","3582399","547","1","2014-05-16 13:28:12","1"
"36410861","I changed my code to include @Damien_The_Unbeliever suggestion. I hope this explains my comment.","36410861","0","3635621","36","2","2014-05-16 13:28:12","1"
"36410860","@Purva : Yes socketio can be used. I had no issues in using it.","36410860","0","177040","155","1","2014-05-16 13:28:12","1"
"36410852","You're welcome, tanou, glad to be of some help.","36410852","0","589259","20136","2","2014-05-16 13:27:55","1"
"36410845","@JayBlanchard done","36410845","0","1505169","2094","2","2014-05-16 13:27:48","1"
"36410843","But it can be done with tiled, ive gotten it so close already its just smooth transitioning now.","36410843","0","3621306","3","1","2014-05-16 13:27:45","1"
"36410840","I don't know the ""Falcon X3"" but does it have a ""C:\TEMP"" ? You should be able to verify.","36410840","0","60761","149904","1","2014-05-16 13:27:36","1"
"36410838","Why not try first and post the SQL if you are having difficulties? Why ask ahead of it?","36410838","0","748546","2016","1","2014-05-16 13:27:33","1"
"36410836","Great and perfect","36410836","0","402214","397","2","2014-05-16 13:27:28","1"
"36410835","What are ""keys"" and ""values"" declared as?","36410835","0","1196768","481","1","2014-05-16 13:27:26","1"
"36410833","Have you imported the correct class for `RoundingMode`?","36410833","0","2137269","1718","1","2014-05-16 13:27:23","1"
"36410830","I updated the js fiddle http://jsfiddle.net/PWLzb/5/","36410830","0","2431432","108","1","2014-05-16 13:27:20","1"
